Restaurant_Name,Ranking,Price_Range,Cuisine_Type,Menu Items
Butta Burger - Quartermile,4.2,25 £ ou moins,Burgers,"['basted', 'malteaser', 'meatless', 'crunchie', 'onions', 'fingers', 'black', 'glaze', 'onion', 'buttamilk', 'frites', 'rosemary', 'american', 'fried', 'co', 'smoked', 'special', 'crispy', 'patty', 'salt', 'low', 'original', 'jalapeo', 'bacon', 'burgers', 'reuben', 'bueno', 'in', 'kimchi', 'q', 'and', 'gb', 'meatfree', 'truffle', 'sauce', 'fries', 'bonnet', 'butta', 'relish', 'fanta', 'patties', 'dip', 'cheese', 'marinated', 'seasoned', 'smokey', 'ranch', 'sprite', 'slow', 'burger', 'pickles', 'chicken', 'mayo', 'marrow', 'wings', 'chilli', 'slaw', 'diet', 'korean', 'vegan', 'our', 'cajun', 'double', 'jalapeno', 'irn', 'gravy', 'steak', 'bbq', 'beef', 'parmesan', 'garlic', 'kiev', 'farm', 'signature', 'chick', 'bru', 'aged', 'coke', 'cheddar', 'classic', 'hot']"
Chop House Market Street,4.3,De 26 £ à 40 £,Steak,"['ribs', 'lobster', 'onions', 'buttter', 'hollandaise', 'caesar', 'butchered', 'onion', 'is', 'days', 'tomatoes', 'sourdough', 'lettuce', 'two', 'prawns', 'coal', 'chateaubriand', 'sharing', 'heritage', 'nduja', 'chop', 'fried', 'smoked', 'crispy', 'half', 'peppercorn', 'salt', 'fennel', 'lemon', 'jalapeo', 'being', 'oysters', 'sauvignon', 'choice', 'monkfish', 'of', 'kimchi', 'turf', 'comte', 'jam', 'tomahawk', 'coals', 'mushrooms', 'hand', 'buffalo', 'gb', 'sauce', 'fries', 'porterhouse', 'chips', 'burnt', 'cuts', 'kg', 'tomato', 'rocket', 'rings', 'coriander', 'sirloin', 'cheese', 'bread', 'wild', 'add', 'cut', 'satay', 'blue', 'surf', 'pickled', 'dumplings', 'roasted', 'potato', 'sesame', 'dry', 'best', 'citrus', 'burger', 'sticky', 'pickles', 'chicken', 'sourced', 'marrow', 'with', 'mussels', 'sauces', 'very', 'minimum', 'wings', 'for', 'mash', 'potatoes', 'chilli', 'slaw', 'chimichurri', 'the', 'inhouse', 'served', 'bone', 'mac', 'butter', 'mozzarella', 'our', 'oil', 'enoki', 'vinegar', 'ribeye', 'gravy', 'fillet', 'steak', 'bbq', 'beef', 'caper', 'herby', 'cooked', 'over', 'parmesan', 'rub', 'garlic', 'tempura', 'mushroom', 'house', 'locally', 'straw', 'rump', 'british', 'before', 'broccolini', 'shredded', 'barnaise', 'your', 'aged', 'a', 'spring', 'himalayan', 'g', 'hot']"
Kyloe Gourmet Steak Restaurant,4.7,41 £ et plus,Steak,[]
No. 35 at The Bonham,4.6,De 26 £ à 40 £,Écossaise,"['atlantic', 'cod', 'simpson', 'sous', 'apple', 'sides', 'gratin', 'turnip', 'onion', 'leek', 'frozen', 'hough', 'tomatoes', 'puree', 'chocolate', 'chateaubriand', 'plum', 'ash', 'winter', 'chicory', 'rosemary', 'only', 'not', 'oven', 'vina', 'cucumber', 'matcha', 'pudding', 'cured', 'smoked', 'special', 'cream', 'peppercorn', 'north', 'honey', 'flat', 'offer', 'radishes', 'flakes', 'of', 'oatcakes', 'loch', 'triple', 'stornoway', 'from', 'gel', 'walnuts', 'and', 'mushrooms', 'hand', 'berries', 'vide', 'steam', 'gb', 'truffle', 'pepper', 'haggis', 'chips', 'chia', 'duo', 'tomato', 'rocket', 'delicious', 'marmalade', 'yuzu', 'iron', 'parsnip', 'murder', 'wellington', 'cheese', 'endive', 'cut', 'toffee', 'biscuit', 'blue', 'pickled', 'meal', 'roasted', 'potato', 'people', 'accompany', 'cevennes', 'purple', 'age', 'slow', 'mini', 'broccoli', 'fromage', 'forest', 'trio', 'bottle', 'walnut', 'sauces', 'we', 'salad', 'fraise', 'i', 'j', 'that', 'amante', 'jus', 'for', 'skirlie', 'to', 'chilli', 'terrine', 'roast', 'include', 'game', 'sable', 'stem', 'fire', 'rioja', 'the', 'orange', 'mellis', 'mousse', 'sprouts', 'ice', 'fyne', 'scottish', 'breast', 'dashi', 'dressing', 'sorbet', 'salmon', 'crowdie', 'crianza', 'grapes', 'but', 'mayonnaise', 'scented', 'chipotle', 'velout', 'beef', 'brussel', 'red', 'cooked', 'parmesan', 'root', 'chutney', 'vegetable', 'whipped', 'pheasant', 'balsamic', 'ham', 'arran', 'brioche', 'a', 'choice']"
Metro at Apex Grassmarket,4,25 £ ou moins,Britannique Moderne,[]
Indian Lounge,4.1,25 £ ou moins,Indienne,"['yogurt', 'grated', 'style', 'delectable', 'peppers', 'tray', 'ratan', 'staff', 'consumed', 'flavoured', 'then', 'fried', 'unleavened', 'per', 'runny', 'slowly', 'cooking', 'kashmiri', 'gosht', 'recipe', 'bombay', 'korma', 'please', 'in', 'full', 'eggs', 'green', 'freshly', 'india', 'from', 'sizzling', 'who', 'fillings', 'quality', 'sliced', 'medium', 'grilled', 'gb', 'fort', 'mildly', 'on', 'pepper', 'spicy', 'lychee', 'prefer', 'following', 'tangy', 'yolk', 'mixed', 'how', 'no', 'ground', 'size', 'use', 'meticulously', 'diced', 'sahi', 'into', 'we', 'salad', 'wine', 'padina', 'wings', 'chickpea', 'delicate', 'minces', 'called', 'natural', 'extremely', 'peeled', 'robust', 'aroma', 'platter', 'breast', 'poultry', 'clay', 'added', 'lightly', 'source', 'large', 'food', 'mango', 'details', 'asia', 'saag', 'bhuna', 'specials', 'breads', 'crunchy', 'ask', 'overnight', 'tarka', 'bite', 'kidney', 'sut', 'veg', 'sunday', 'this', 'soup', 'phall', 'garnished', 'cognac', 'give', 'high', 'specially', 'panner', 'olives', 'prawns', 'charcoal', 'cauliflower', 'soaked', 'chop', 'deepfried', 'chili', 'bhoona', 'egg', 'homemade', 'aubergene', 'lemon', 'shahi', 'tasting', 'bhajee', 'pot', 'preparation', 'milk', 'captures', 'zerra', 'sauteed', 'makni', 'sour', 'see', 'superb', 'state', 'thick', 'spiced', 'selection', 'persons', 'peas', 'parsi', 'tawa', 'nentara', 'mint', 'haggis', 'tikka', 'prawn', 'lentil', 'spinach', 'delicious', 'dhall', 'coconut', 'splash', 'cheese', 'exquisite', 'nuggets', 'ceylon', 'cumin', 'blend', 'thicken', 'potato', 'paneer', 'one', 'gluten', 'dinner', 'methi', 'ingredients', 'subcontinent', 'chef', 'murgh', 'fresh', 'very', 'kafta', 'keema', 'for', 'consists', 'kasturie', 'excellent', 'matar', 'chilli', 'edinburgh', 'sausage', 'vegetables', 'farazi', 'served', 'mix', 'abundance', 'butter', 'caught', 'dish', 'oz', 'omelette', 'our', 'creamy', 'three', 'light', 'also', 'almonds', 'nonvegetarian', 'thin', 'steak', 'cast', 'range', 'pulao', 'produce', 'punjabi', 'aloo', 'exclusive', 'chick', 'tandoori', 'rich', 'too', 'flavorsome', 'masala', 'various', 'shashlik', 'festive', 'meatball', 'turka', 'bhaji', 'lime', 'common', 'kebabs', 'oven', 'cucumber', 'tortilla', 'home', 'half', 'pasanda', 'will', 'nan', 'melting', 'dash', 'nuts', 'banana', 'minced', 'paratha', 'daily', 'riatha', 'it', 'of', 'wholemeal', 'boneless', 'local', 'made', 'pimento', 'traditionally', 'fry', 'goodness', 'kebab', 'roti', 'stir', 'pathia', 'scrambled', 'chips', 'all', 'cuts', 'options', 'chefs', 'iron', 'pilau', 'madras', 'be', 'coriander', 'nepal', 'jai', 'marinated', 'mangoes', 'healthy', 'add', 'parties', 'are', 'batter', 'succulent', 'buttery', 'methiseed', 'below', 'cubed', 'watery', 'chasni', 'flavour', 'vindaloo', 'these', 'pan', 'basmati', 'seek', 'boiled', 'mince', 'potatoes', 'to', 'yoghurt', 'consisting', 'channa', 'chickpeas', 'strength', 'pickle', 'pakora', 'vegan', 'within', 'plain', 'puri', 'salmon', 'or', 'pieces', 'free', 'chapati', 'cocktail', 'hours', 'red', 'over', 'chutney', 'garlic', 'vegetable', 'mushroom', 'way', 'rogan', 'community', 'achari', 'smooth', 'menu', 'combination', 'chops', 'seared', 'classic', 'flavours', 'taste', 'hot', 'if', 'onions', 'pastry', 'peshwari', 'onion', 'is', 'white', 'kashmir', 'tomatoes', 'two', 'jhall', 'leaves', 'only', 'order', 'prepared', 'special', 'an', 'bean', 'cream', 'non', 'north', 'fish', 'aubergine', 'royal', 'make', 'moist', 'basis', 'herbs', 'main', 'bindi', 'cashewnuts', 'lentils', 'meat', 'finest', 'and', 'mushrooms', 'karahi', 'vegetarian', 'dupiaza', 'sauce', 'bhindi', 'curry', 'seafood', 'sweet', 'traditional', 'cubes', 'josh', 'tomato', 'famous', 'pleased', 'glorious', 'dip', 'rooflifter', 'dal', 'bread', 'tandoor', 'chana', 'side', 'person', 'dishes', 'flour', 'seeds', 'lamb', 'starters', 'commonly', 'pakoras', 'tika', 'aromatic', 'fenugreek', 'specialties', 'dough', 'scotland', 'chicken', 'with', 'capsicums', 'okra', 'indian', 'lean', 'enclosed', 'bowl', 'protein', 'you', 'tender', 'available', 'choose', 'the', 'popadum', 'south', 'some', 'cook', 'ginger', 'samosa', 'ovenight', 'balti', 'scottish', 'spices', 'flambeed', 'king', 'grand', 'selected', 'rice', 'tasty', 'cooked', 'dhansak', 'magnificent', 'distinct', 'chunks', 'massallam', 'banquet', 'gobi', 'mild', 'a', 'butterfly', 'spring', 'juicy', 'naan']"
Tolbooth Tavern,4.4,25 £ ou moins,Écossaise,[]
Tantra,3.7,De 26 £ à 40 £,Indienne,[]
Nobles Cafe Bar & Restaurant,4.4,De 26 £ à 40 £,Écossaise,[]
Elliot's Restaurant,3.9,25 £ ou moins,Britannique Moderne,[]
Mamma Roma Ristorante,4.8,25 £ ou moins,Italienne,"['gamberoni', 'scaloppine', 'quattro', 'genovese', 'glaze', 'focaccia', 'cannelloni', 'peppers', 'coda', 'garnish', 'chopped', 'would', 'then', 'pudding', 'cured', 'fried', 'slowly', 'forno', 'either', 'antipasto', 'radicchio', 'peppercorn', 'pizza', 'pizzas', 'oregano', 'tapered', 'in', 'vegetali', 'green', 'freshly', 'paccheri', 'tartare', 'fiorentina', 'courgettes', 'from', 'al', 'luxurious', 'medium', 'grilled', 'fantasia', 'basil', 'gb', 'on', 'spicy', 'pomodori', 'cozze', 'bistecca', 'caprino', 'nutmeg', 'mixed', 'linguine', 'cut', 'salmone', 'shape', 'hollow', 'trio', 'preserved', 'same', 'mussels', 'diced', 'we', 'salad', 'wine', 'risotto', 'margherita', 'skewers', 'corn', 'roast', 'griglia', 'allitaliana', 'by', 'mortadella', 'surface', 'manzo', 'mozzarella', 'romana', 'which', 'vitello', 'goat', 'oil', 'breast', 'belly', 'large', 'pepperoni', 'along', 'fillet', 'raw', 'balls', 'parmesan', 'filled', 'iceberg', 'spiedini', 'puttanesca', 'sun', 'spaghetti', 'bass', 'create', 'soup', 'piece', 'shavings', 'italian', 'olives', 'prawns', 'turnover', 'gamberi', 'crudo', 'pepe', 'strips', 'egg', 'naples', 'rospo', 'originate', 'parma', 'olive', 'cremosi', 'mins', 'parsley', 'carciofini', 'parmigiano', 'roma', 'selection', 'peas', 'vino', 'slices', 'siciliana', 'rocket', 'giardiniera', 'spinach', 'e', 'cold', 'sirloin', 'cheese', 'sealed', 'grigliata', 'blue', 'gluten', 'dried', 'recommend', 'day', 'marinara', 'topping', 'capers', 'chef', 'fresh', 'very', 'few', 'saporite', 'carbonara', 'fillets', 'roso', 'pesce', 'chilli', 'vegetables', 'like', 'rolling', 'served', 'ortolano', 'butter', 'absolute', 'dish', 'prosciutto', 'penne', 'steak', 'form', 'deep', 'boscaiola', 'tagliatelle', 'livornese', 'ai', 'calamari', 'starter', 'ham', 'rich', 'rustica', 'pomodoro', 'your', 'rucol', 'piccante', 'they', 'choice', 'extra', 'black', 'diameter', 'asparagus', 'melanzane', 'polpette', 'funghi', 'salame', 'approximately', 'oven', 'length', 'cucumber', 'potion', 'home', 'half', 'crostino', 'vegetariano', 'pancetta', 'flat', 'pesto', 'daily', 'it', 'above', 'of', 'insalata', 'bruschetta', 'diana', 'mista', 'squid', 'combines', 'made', 'scotch', 'share', 'caprese', 'ends', 'all', 'toasted', 'demi', 'pasta', 'veal', 'casa', 'parmisan', 'sausages', 'pork', 'rucola', 'stuffed', 'wild', 'are', 'piccanti', 'cm', 'goats', 'inch', 'carne', 'below', 'bed', 'sea', 'shaped', 'con', 'round', 'mince', 'potatoes', 'to', 'portion', 'stagioni', 'peperoni', 'dello', 'flavored', 'di', 'plain', 'final', 'baked', 'salmon', 'or', 'tubes', 'free', 'red', 'sottolio', 'allaglio', 'over', 'capricciose', 'garlic', 'rare', 'placed', 'small', 'cuisine', 'mare', 'gorgonzola', 'classic', 'pollo', 'maria', 'hot', 'onions', 'touch', 'is', 'bit', 'white', 'tomatoes', 'lettuce', 'two', 'short', 'bolognese', 'rosemary', 'only', 'wrapped', 'prepared', 'smoked', 'an', 'cream', 'asparagi', 'saltimbocca', 'tagliata', 'della', 'bacon', 'spinaci', 'fish', 'pennette', 'variety', 'herbs', 'gamber', 'glace', 'rose', 'topped', 'stringolini', 'meat', 'yet', 'verdure', 'and', 'mushrooms', 'calzone', 'sauce', 'choices', 'seafood', 'sweet', 'tomato', 'marsala', 'crevettes', 'bread', 'calamarata', 'meats', 'twisting', 'starters', 'ozg', 'miste', 'papalina', 'roasted', 'alla', 'artichokes', 'folded', 'dough', 'ricotta', 'as', 'chicken', 'ideal', 'simple', 'neapolitan', 'with', 'pizzaiola', 'cherry', 'avocado', 'misti', 'bowl', 'you', 'ravioloni', 'available', 'choose', 'maccheroni', 'the', 'cook', 'aubergines', 'lasagna', 'formaggi', 'king', 'giant', 'besciamella', 'panzerotti', 'rice', 'anchovies', 'beef', 'simply', 'cooked', 'verde', 'piselli', 'balsamic', 'fritti', 'carrots', 'mustard', 'monk', 'a', 'mamma', 'amatriciana', 'shellfish']"
Puffin' Rooms - Edinburgh,,De 26 £ à 40 £,Européenne Moderne,[]
Tony Macaroni - Queensferry Road,2.7,25 £ ou moins,Italienne,[]
Forage & Chatter,4.8,De 26 £ à 40 £,Écossaise,[]
Itchycoo Bar & Kitchen,4.2,25 £ ou moins,Écossaise,"['haddock', 'butternut', 'caesar', 'dressed', 'hummus', 'onion', 'chorizo', 'white', 'tomatoes', 'own', 'choc', 'lettuce', 'chocolate', 'leaves', 'cucumber', 'pudding', 'fried', 'special', 'beer', 'cream', 'peppercorn', 'cake', 'coffee', 'stated', 'bacon', 'fish', 'of', 'uncooked', 'olive', 'bruschetta', 'green', 'weights', 'deconstructed', 'from', 'thick', 'and', 'peas', 'berries', 'grilled', 'gb', 'eye', 'sauce', 'curry', 'fries', 'sweet', 'mint', 'slices', 'chips', 'all', 'relish', 'tomato', 'spinach', 'skinny', 'pilau', 'blighty', 'coconut', 'cheese', 'bread', 'side', 'strawberry', 'blend', 'add', 'aioli', 'are', 'cut', 'toffee', 'baguette', 'vanilla', 'tartar', 'potato', 'croutons', 'burger', 'sticky', 'chicken', 'mushy', 'mayo', 'rib', 'romaine', 'with', 'salad', 'wine', 'fresh', 'fondant', 'mash', 'to', 'protein', 'served', 'vegan', 'our', 'oil', 'wrap', 'ice', 'crab', 'dressing', 'double', 'salmon', 'warm', 'or', 'steak', 'battered', 'until', 'rice', 'falafel', 'beef', 'red', 'balls', 'parmesan', 'caramel', 'garlic', 'mushroom', 'balsamic', 'signature', 'your', 'seared', 'garden', 'blt', 'todays', 'classic', 'dark', 'sandwhich', 'naan']"
Peacock Alley – Waldorf Astoria Edinburgh,4.6,41 £ et plus,Le thé de l’après-midi,[]
The Brasserie at The Scholar,4.5,25 £ ou moins,Écossaise,"['duck', 'black', 'apple', 'soup', 'onion', 'cavolo', 'days', 'chocolate', 'olives', 'plum', 'cauliflower', 'pudding', 'smoked', 'shortbread', 'salt', 'bacon', 'mascarpone', 'of', 'green', 'kale', 'neeps', 'nero', 'ceviche', 'spiced', 'selection', 'and', 'basil', 'truffle', 'pumpkin', 'sweet', 'vinaigrette', 'stornaway', 'raisin', 'maple', 'week', 'lamb', 'almond', 'potato', 'till', 'ricotta', 'pm', 'beetroot', 'with', 'wine', 'poached', 'sea', 'jus', 'fondant', 'celeriac', 'chilli', 'popcorn', 'roast', 'available', 'noon', 'orange', 'served', 'ratatouille', 'mousse', 'miso', 'cheeses', 'feuilletine', 'radish', 'scottish', 'mackerel', 'salmon', 'pear', 'caper', 'red', 'caramel', 'rump', 'a', 'spice', 'beans', 'tarragon', 'spring', 'dark', 'salted']"
Hanover 71 Café & Bistro,3,De 26 £ à 40 £,Britannique,"['peri', 'sugar', 'mixer', 'this', 'back', 'black', 'hollandaise', 'breakfast', 'is', 'lime', 'any', 'tomatoes', 'martini', 'freerange', 'sourdough', 'passion', 'whole', 'drinks', 'at', 'pudding', 'brunch', 'gin', 'cannot', 'spritz', 'per', 'mimosa', 'cake', 'table', 'bacon', 'offer', 'scones', 'taking', 'glass', 'fruit', 'of', 'in', 'eggs', 'jam', 'freshly', 'toast', 'and', 'san', 'mushrooms', 'vegetarian', 'absolut', 'gordons', 'grilled', 'sauce', 'vodka', 'on', 'enjoy', 'haggis', 'chips', 'last', 'delicious', 'pressed', 'sausages', 'be', 'cheese', 'bread', 'price', 'strawberry', 'person', 'prosecco', 'dishes', 'aperol', 'pornstar', 'vanilla', 'smirnoff', 'potato', 'people', 'soda', 'part', 'one', 'single', 'chicken', 'pm', 'scone', 'shot', 'with', 'salad', 'each', 'poached', 'fresh', 'carrot', 'minimum', 'bacardi', 'slice', 'for', 'avocado', 'potatoes', 'to', 'sausage', 'boozy', 'must', 'smashed', 'the', 'orange', 'by', 'served', 'cheesecake', 'butter', 'crobenedict', 'our', 'wrap', 'scottish', 'baked', 'item', 'opt', 'or', 'croissant', 'food', 'schweppes', 'limited', 'cocktail', 'hours', 'mushroom', 'followed', 'sitting', 'cane', 'shared', 'plus', 'a', 'beans', 'daiquiri', 'choice', 'sebastian']"
Tony Macaroni - Fort Kinnaird,2.7,25 £ ou moins,Italienne,[]
The Olive Branch,4.5,25 £ ou moins,Écossaise,"['duck', 'slightly', 'dived', 'tia', 'dukkah', 'amaretto', 'peaches', 'soup', 'melted', 'onion', 'raspberry', 'any', 'yasai', 'puree', 'brie', 'lettuce', 'garnish', 'olives', 'passion', 'ij', 'fed', 'tortilla', 'fried', 'smoked', 'crispy', 'confit', 'beer', 'cream', 'peppercorn', 'saltimbocca', 'homemade', 'most', 'honey', 'fig', 'noodles', 'bacon', 'nuts', 'sandwiches', 'fish', 'aubergine', 'fruit', 'of', 'guacamole', 'olive', 'oatcakes', 'see', 'affogato', 'salads', 'pomegranate', 'tartare', 'shallotts', 'herb', 'stilton', 'leaf', 'and', 'selection', 'scotch', 'contain', 'jalapenos', 'caramelised', 'hand', 'walnuts', 'market', 'gb', 'bonbon', 'amaretti', 'sauce', 'curry', 'fries', 'pepper', 'slices', 'chips', 'all', 'toasted', 'pasta', 'candied', 'tomato', 'rocket', 'mug', 'spinach', 'orkney', 'skinny', 'limoncello', 'board', 'be', 'pork', 'marsala', 'coconut', 'cheese', 'bread', 'marinated', 'branch', 'mixed', 'dishes', 'add', 'lamb', 'bream', 'aioli', 'rouille', 'buttered', 'ciabatta', 'cut', 'goats', 'pickled', 'toppings', 'traces', 'roasted', 'baileys', 'zabaglione', 'one', 'gluten', 'additional', 'slow', 'burger', 'as', 'pickles', 'chicken', 'broccoli', 'halloumi', 'southern', 'trio', 'day', 'lucas', 'ob', 'walnut', 'strawberries', 'with', 'crumble', 'topping', 'salad', 'altered', 'each', 'poached', 'sea', 'fresh', 'rhubarb', 'may', 'jus', 'pan', 'for', 'espresso', 'mediterranean', 'celeriac', 'mash', 'potatoes', 'flatbread', 'katsu', 'to', 'corn', 'chilli', 'between', 'tender', 'roast', 'available', 'stem', 'the', 'orange', 'served', 'cheesecake', 'mellis', 'some', 'cheeses', 'butter', 'ginger', 'vegan', 'oz', 'our', 'oil', 'wrap', 'ice', 'can', 'dressing', 'sorbet', 'ribeye', 'leg', 'yaki', 'salmon', 'watermelon', 'or', 'pecorino', 'free', 'crumb', 'scallop', 'fillet', 'steak', 'ponzu', 'unsmoked', 'battered', 'rice', 'beef', 'red', 'parmesan', 'gyozas', 'garlic', 'club', 'balsamic', 'specials', 'thigh', 'parmentier', 'rump', 'udon', 'shredded', 'chargrilled', 'shoulder', 'seared', 'aged', 'cheddar', 'a', 'shallots', 'maria']"
Memed Barbecue Grill & Meze Bar,4.4,De 26 £ à 40 £,Turque,[]
Gangnam Korean & Chinese Restaurant,,25 £ ou moins,Coréenne,[]
The Railbridge Bistro,4.4,25 £ ou moins,Écossaise,[]
The Dunstane Restaurant & Bar,4.4,De 26 £ à 40 £,Écossaise,"['highland', 'atlantic', 'pistachio', 'duck', 'cod', 'haddock', 'pastry', 'apple', 'charge', 'caesar', 'soup', 'leek', 'raspberry', 'onion', 'chorizo', 'cannelloni', 'mashed', 'hazelnuts', 'tomatoes', 'sourdough', 'angus', 'chocolate', 'olives', 'dunstane', 'plum', 'linguini', 'ij', 'heritage', 'pudding', 'cured', 'gin', 'crispy', 'beer', 'will', 'cream', 'peppercorn', 'scots', 'salt', 'homemade', 'lemon', 'bacon', 'nuts', 'delice', 'panna', 'coast', 'of', 'service', 'oatcakes', 'eggs', 'green', 'squid', 'from', 'gf', 'emmental', 'selection', 'and', 'queens', 'robertsons', 'hand', 'peas', 'fry', 'basil', 'gb', 'sauce', 'stir', 'croquettes', 'pepper', 'fries', 'pine', 'mint', 'chips', 'feta', 'crusty', 'tofu', 'v', 'tomato', 'rocket', 'pressed', 'aberdeen', 'be', 'coconut', 'cheese', 'bread', 'add', 'aioli', 'toffee', 'vanilla', 'pickled', 'meal', 'tartar', 'roasted', 'potato', 'citrus', 'burger', 'sticky', 'chicken', 'mayo', 'sourced', 'thai', 'pea', 'gribiche', 'salad', 'west', 'cherry', 'puff', 'fresh', 'picked', 'discretionary', 'to', 'terrine', 'vegetables', 'crushed', 'pickle', 'chimichurri', 'the', 'seasonal', 'mellis', 'pie', 'charred', 'cheeses', 'butter', 'ginger', 'oz', 'oil', 'scottish', 'added', 'ribeye', 'sorbet', 'salmon', 'clams', 'horseradish', 'mango', 'crumb', 'steak', 'battered', 'pitted', 'pear', 'beef', 'caper', 'scallops', 'jelly', 'bell', 'chutney', 'caramel', 'icecream', 'farm', 'df', 'mustard', 'ham', 'hock', 'your', 'cotta', 'a', 'beans', 'quail', 'spring', 'dark', 'pollen']"
The Cavaliere,4.7,De 26 £ à 40 £,Italienne,[]
Morningside Spice,,25 £ ou moins,Indienne,[]
Malmaison Brasserie - Edinburgh,4,De 26 £ à 40 £,Européenne Moderne,"['slightly', 'stigma', 'haddock', 'black', 'artisan', 'alternative', 'desserts', 'soup', 'onion', 'lime', 'peppers', 'garnished', 'seed', 'nut', 'partnership', 'tomatoes', 'le', 'sourdough', 'italian', 'chocolate', 'andor', 'virgin', 'crme', 'order', 'braised', 'apply', 'pudding', 'fried', 'smoked', 'courgette', 'confit', 'patty', 'squash', 'inclusive', 'an', 'bean', 'peppercorn', 'cream', 'egg', 'will', 'salt', 'pure', 'residents', 'jalapeo', 'bacon', 'burgers', 'aubergine', 'gem', 'marbled', 'massaman', 'tuile', 'chez', 'of', 'in', 'olive', 'coupe', 'kimchi', 'ssamjang', 'premium', 'steaks', 'challenging', 'supporting', 'jam', 'golden', 'green', 'parsley', 'from', 'crisp', 'spiced', 'selection', 'project', 'mushrooms', 'grilled', 'gb', 'truffle', 'sauce', 'on', 'peanuts', 'curry', 'pepper', 'fries', 'pumpkin', 'little', 'pine', 'chips', 'burnt', 'field', 'cuts', 'relish', 'quince', 'slate', 'tomato', 'lentil', 'mature', 'cocoa', 'spinach', 'buttermilk', 'coconut', 'be', 'cheese', 'bread', 'valrhona', 'nibblessharersstarters', 'cobb', 'ravioli', 'side', 'accessories', 'dishes', 'seeds', 'pineapple', 'are', 'supp', 'cut', 'toffee', 'courses', 'vanilla', 'mental', 'pave', 'roasted', 'potato', 'sesame', 'ranch', 'muscle', 'fat', 'slow', 'single', 'dinner', 'burger', 'sticky', 'as', 'chicken', 'fromage', 'karaage', 'package', 'with', 'crackers', 'pea', 'vine', 'chef', 'salad', 'poached', 'grain', 'very', 'carrot', 'cause', 'avocado', 'mainsmeat', 'indicated', 'lean', 'flatbread', 'to', 'corn', 'chilli', 'you', 'honeycomb', 'tender', 'jasmine', 'nib', 'choose', 'the', 'donating', 'by', 'frache', 'served', 'sauted', 'mix', 'hospitality', 'sage', 'less', 'mousse', 'some', 'charred', 'butter', 'other', 'vegan', 'dish', 'oil', 'dependent', 'ice', 'can', 'within', 'dressing', 'sorbet', 'lightly', 'or', 'sector', 'along', 'fillet', 'steak', 'but', 'bun', 'hotel', 'rice', 'beef', 'red', 'tasty', 'basket', 'parmesan', 'chutney', 'caramel', 'garlic', 'house', 'brle', 'health', 'fishcake', 'balsamic', 'calamari', 'worthwhile', 'supplements', 'thigh', 'than', 'rump', 'mustard', 'english', 'grills', 'brioche', 'gorgonzola', 'cheddar', 'a', 'cal', 'mal', 'houmous', 'pecan', 'spring', 'choice', 'g', 'extra']"
